code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quarter
600208,新湖中宝,2.65,2.94,10.0923,15.6286,0.0747,531.4459,2.5423,2001,2
000948,南天信息,2.65,3.71,21.3688,12.6725,0.0905,341.2103,2.4372,2001,2
600725,ST云维,2.65,9.05,34.3856,9.3558,0.085,103.3473,0.9395,2001,2
600329,中新药业,2.64,4.99,35.9169,39.3706,0.1065,788.5649,2.1332,2001,2
000995,皇台酒业,2.64,17.18,54.5994,12.5721,0.0898,73.1448,0.5224,2001,2
600358,国旅联合,2.64,14.23,45.6985,11.4098,0.0814,80.1459,0.5724,2001,2
600689,上海三毛,2.63,4.96,10.8296,13.7486,0.08199999999999999,277.1296,1.6545,2001,2
600233,圆通速递,2.63,9.37,13.4957,10.7663,0.0978,114.8315,1.0439,2001,2
000816,智慧农业,2.63,3.78,20.3549,33.0552,0.1079,873.0282,2.8511,2001,2
600386,北巴传媒,2.62,8.81,32.6405,29.5319,0.1171,335.0196,1.3294,2001,2
600211,西藏药业,2.61,28.61,87.6103,10.5435,0.0859,36.8431,0.3005,2001,2
000401,冀东水泥,2.6,9.9,35.1963,41.2523,0.0467,416.6746,0.4725,2001,2
000599,青岛双星,2.6,5.19,13.5629,14.5899,0.0991,280.8709,1.9082,2001,2
000659,*ST中富,2.59,8.29,20.7482,31.6344,0.0835,381.523,1.0072,2001,2
000426,兴业矿业,2.57,25.47,31.0062,25.116,0.1132,98.5827,0.4443,2001,2
600093,易见股份,2.57,17.47,39.3056,9.7206,0.0762,55.6284,0.4363,2001,2
000703,恒逸石化,2.57,6.07,35.6484,6.6686,0.0625,109.78,1.0298,2001,2
000725,京东方A,2.56,4.31,12.9383,55.1025,0.1002,1276.2815,2.3223,2001,2
600857,宁波中百,2.56,2.96,9.5633,8.9516,0.0465,301.7067,1.569,2001,2
600316,洪都航空,2.55,12.94,15.8071,26.5797,0.1898,205.2608,1.4661,2001,2
000078,海王生物,2.53,17.9,80.5271,42.4513,0.1913,237.1491,1.0692,2001,2
600336,澳柯玛,2.53,6.5,23.4583,30.4946,0.0894,468.5468,1.3738,2001,2
600707,彩虹股份,2.52,3.96,11.0274,40.1235,0.0952,1011.882,2.4026,2001,2
000616,海航投资,2.52,24.79,89.5785,11.8422,0.0814,47.7542,0.3285,2001,2
000897,津滨发展,2.52,20.39,40.2768,23.0213,0.0508,112.8502,0.2491,2001,2
000019,深深宝A,2.52,27.74,20.5626,9.4196,0.0517,33.945,0.1865,2001,2
000632,三木集团,2.52,4.17,12.6115,16.9661,0.0966,406.5874,2.3165,2001,2
600281,太化股份,2.5,6.32,18.2188,25.5801,0.0712,404.4503,1.1268,2001,2
600229,城市传媒,2.5,4.35,23.2725,22.2326,0.0753,510.6626,1.7303,2001,2
600280,中央商场,2.5,2.22,16.9563,10.5643,0.0871,475.3615,3.9201,2001,2
600360,华微电子,2.5,12.69,29.7557,13.583,0.1151,106.964,0.9064,2001,2
000736,中房地产,2.48,35.12,73.9718,5.8218,0.0882,16.573,0.2511,2001,2
600228,*ST昌九,2.48,6.8,15.0997,11.3181,0.0392,166.3799,0.5777,2001,2
000155,*ST川化,2.47,6.58,19.8849,33.336999999999996,0.0709,506.4081,1.0774,2001,2
000576,广东甘化,2.46,7.94,16.7881,24.6931,0.0997,310.647,1.2546,2001,2
000908,景峰医药,2.45,13.22,22.1928,12.2755,0.0438,92.7933,0.3314,2001,2
600201,生物股份,2.44,16.41,26.2626,13.394,0.1226,81.6025,0.7471,2001,2
600250,南纺股份,2.44,1.28,8.0871,15.5363,0.1171,1209.0375,9.1136,2001,2
000760,斯太尔,2.44,10.68,22.6842,8.7614,0.0801,82.0273,0.7503,2001,2
600285,羚锐制药,2.43,13.07,69.1252,9.6449,0.0961,73.742,0.7347,2001,2
000910,大亚圣象,2.43,8.0,19.5157,18.9274,0.0818,236.4487,1.0224,2001,2
000511,*ST烯碳,2.43,30.39,46.5633,21.6997,0.0804,71.3936,0.2645,2001,2
000597,东北制药,2.42,3.22,20.8469,22.3103,0.0734,692.1919,2.2783,2001,2
600055,万东医疗,2.42,6.39,35.2949,8.0268,0.0723,125.535,1.1309,2001,2
000507,珠海港,2.42,30.84,33.3631,22.6416,0.0656,73.3944,0.2127,2001,2
600640,号百控股,2.41,20.47,31.2079,27.5867,0.0756,134.7611,0.3693,2001,2
600216,浙江医药,2.39,3.73,26.127,14.9892,0.0333,401.4983,0.892,2001,2
000878,云南铜业,2.39,3.05,8.4967,43.3597,0.0542,1420.7183,1.7788,2001,2
600221,海航控股,2.38,3.51,29.2488,51.9373,0.0711,1475.7277,2.0208,2001,2
600716,凤凰股份,2.37,6.4,21.1188,12.4101,0.0383,193.8366,0.5982,2001,2
000429,粤高速A,2.36,25.82,67.8178,79.6228,0.0633,308.3295,0.2452,2001,2
000022,深赤湾A,2.36,12.35,39.699,25.8559,0.0677,209.1946,0.5483,2001,2
600290,华仪电气,2.35,7.99,31.6693,5.0297,0.0605,62.8949,0.7577,2001,2
600279,重庆港九,2.35,32.94,43.9479,17.085,0.0748,51.8618,0.22699999999999998,2001,2
000923,河北宣工,2.35,5.15,17.7216,9.436,0.0571,183.0808,1.1095,2001,2
000968,蓝焰控股,2.35,8.39,19.7599,26.1901,0.0662,311.9297,0.7893,2001,2
000980,众泰汽车,2.35,8.9,24.2703,12.1748,0.0811,136.6876,0.9112,2001,2
600169,太原重工,2.33,5.83,19.8149,20.2505,0.0544,346.8418,0.9319,2001,2
000707,双环科技,2.33,9.21,15.2258,37.8779,0.0816,411.1711,0.8858,2001,2
000837,秦川机床,2.33,5.82,21.8852,9.0523,0.0425,155.485,0.731,2001,2
000990,诚志股份,2.33,8.38,29.8156,15.1559,0.0845,180.7642,1.0084,2001,2
600600,青岛啤酒,2.32,2.63,39.0179,70.8357,0.0708,2693.1339,2.6931,2001,2
000150,宜华健康,2.31,17.06,23.7117,15.7764,0.0486,92.4618,0.2853,2001,2
000421,南京公用,2.31,4.75,22.878,9.6088,0.0487,201.9327,1.024,2001,2
000782,美达股份,2.3,3.77,12.2978,18.3269,0.0535,485.8522,1.4206,2001,2
000050,深天马A,2.3,10.86,23.4309,16.5005,0.1242,151.8431,1.1436,2001,2
600051,宁波联合,2.3,1.11,7.0636,18.8269,0.0622,1687.0154,5.5787,2001,2
600419,天润乳业,2.27,7.48,27.581,6.3285,0.0789,84.594,1.0553,2001,2
600644,乐山电力,2.27,8.28,29.3482,10.363,0.0415,125.0831,0.5016,2001,2
600746,江苏索普,2.27,6.38,16.5886,8.0034,0.0261,125.3927,0.4092,2001,2
600838,上海九百,2.27,20.52,22.4514,16.1671,0.0403,78.7763,0.1965,2001,2
600116,三峡水利,2.26,9.76,47.6831,12.024000000000001,0.0687,123.193,0.7048,2001,2
600787,中储股份,2.25,5.3,22.8858,16.881,0.0543,318.435,1.026,2001,2
000955,欣龙控股,2.25,13.17,29.5158,11.5634,0.0564,87.7984,0.4282,2001,2
000685,中山公用,2.24,24.94,60.4042,6.619,0.0484,26.5352,0.1942,2001,2
600243,青海华鼎,2.24,8.17,25.1865,8.8853,0.0567,108.6246,0.6936,2001,2
000665,湖北广电,2.23,3.97,14.4403,9.6224,0.0682,242.0607,1.7171,2001,2
600714,金瑞矿业,2.22,7.78,35.4571,4.4409,0.0411,57.0301,0.5289,2001,2
000888,峨眉山A,2.21,14.92,48.1294,8.7108,0.0734,58.3569,0.4917,2001,2
600283,钱江水利,2.2,22.97,53.4809,19.0493,0.0667,82.9016,0.2905,2001,2
600676,交运股份,2.2,13.35,36.7929,20.3798,0.1206,152.601,0.9031,2001,2
000627,天茂集团,2.19,8.18,24.2672,14.7639,0.0428,180.31400000000002,0.5229,2001,2
600710,ST常林,2.18,3.39,13.4489,10.0371,0.0608,295.4516,1.7906,2001,2
600848,上海临港,2.18,1.01,30.3591,2.7985,0.006999999999999999,274.5932,0.6877,2001,2
600326,西藏天路,2.18,5.83,15.6172,7.9584,0.0795,136.4189,1.3641,2001,2
600113,浙江东日,2.18,19.03,37.1015,7.9598,0.0674,41.8269,0.3544,2001,2
600117,西宁特钢,2.16,4.86,15.0422,28.9583,0.0497,594.6665,1.0213,2001,2
600240,华业资本,2.15,17.91,40.8242,15.8727,0.0907,88.6142,0.5063,2001,2
000628,高新发展,2.14,4.42,30.6557,11.459000000000001,0.0592,259.10400000000004,1.3386,2001,2
000153,丰原药业,2.14,13.11,55.9097,11.359000000000002,0.1747,86.5788,1.3319,2001,2
600734,实达集团,2.13,0.79,14.7467,11.5493,0.0328,1456.4929,4.1429,2001,2
600127,金健米业,2.12,11.34,25.7274,26.7579,0.0618,235.7835,0.5451,2001,2
000927,一汽夏利,2.1,4.62,20.6105,75.9924,0.0524,1643.5991,1.1333,2001,2
600322,天房发展,2.1,10.77,24.6331,22.4037,0.0528,207.8462,0.4905,2001,2
600466,蓝光发展,2.1,24.96,48.1328,13.1829,0.1034,52.7985,0.4144,2001,2
000671,阳光城,2.09,12.17,34.3202,3.5584,0.0373,29.2324,0.3071,2001,2
600673,东阳光科,2.08,4.45,31.5871,2.7301,0.0246,61.3279,0.5535,2001,2
600225,*ST松江,2.08,4.47,16.4924,8.4253,0.0419,188.2169,0.9364,2001,2
000975,银泰资源,2.07,23.71,48.041000000000004,14.7735,0.0798,62.3036,0.3367,2001,2
600897,厦门空港,2.07,27.55,46.9094,23.9865,0.0888,87.0538,0.3224,2001,2
600794,保税科技,2.06,14.87,40.4297,6.4842,0.0543,43.5872,0.3655,2001,2
000721,西安饮食,2.06,3.68,56.4357,5.3229,0.0465,144.3005,1.2612,2001,2
000705,浙江震元,2.06,3.21,19.5467,8.5475,0.0681,265.7349,2.1202,2001,2
600754,锦江股份,2.05,11.73,53.9967,36.2021,0.06,308.4862,0.5113,2001,2
600156,华升股份,2.02,6.6,16.2317,23.8693,0.0543,361.3134,0.8232,2001,2
600396,金山股份,2.01,14.47,38.9508,7.9273,0.0609,54.7498,0.4211,2001,2
000605,渤海股份,2.01,13.16,54.038000000000004,2.0924,0.0253,15.8931,0.1926,2001,2
600252,中恒集团,2.01,9.29,27.4045,7.5804,0.0598,81.5184,0.6433,2001,2
000971,高升控股,2.0,7.34,26.9433,8.4646,0.0452,115.1991,0.616,2001,2
600803,新奥股份,2.0,4.59,18.7648,6.2698,0.053,136.5058,1.1546,2001,2
000802,北京文化,1.99,4.06,22.5164,7.7291,0.0664,190.032,1.6346,2001,2
600255,鑫科材料,1.99,2.84,9.9679,9.7333,0.1024,341.9203,3.5991,2001,2
600894,广日股份,1.98,2.49,8.7146,30.4475,0.0443,1220.8645,1.7792,2001,2
600206,有研新材,1.98,24.55,34.7643,13.9309,0.096,56.7337,0.3912,2001,2
000960,锡业股份,1.97,4.08,17.2599,23.3291,0.0651,571.153,1.5958,2001,2
600733,S*ST前锋,1.96,8.97,30.7283,5.1361,0.0259,57.2399,0.2896,2001,2
600297,广汇汽车,1.96,3.4,17.834,10.1361,0.0881,297.7155,2.5888,2001,2
600381,青海春天,1.95,11.75,36.6117,6.3099,0.0573,53.6965,0.4881,2001,2
600068,葛洲坝,1.93,6.46,17.102999999999998,62.0603,0.0879,959.4092,1.3593,2001,2
000695,滨海能源,1.92,6.7,23.6329,7.7833,0.0455,116.0324,0.679,2001,2
000996,中国中期,1.89,8.8,17.7726,7.8686,0.0684,89.3534,0.7769,2001,2
600277,亿利洁能,1.89,14.14,32.3414,13.1572,0.0832,93.0086,0.5886,2001,2
600272,开开实业,1.88,3.93,16.5578,16.2407,0.0668,412.844,1.6989,2001,2
000582,北部湾港,1.86,24.8,38.9414,9.6309,0.051,38.8302,0.20600000000000002,2001,2
000021,深科技,1.86,2.94,8.5666,44.2486,0.0603,1502.6626,2.0502,2001,2
600778,友好集团,1.85,2.67,16.8552,14.0408,0.045,524.2304,1.6829,2001,2
600095,哈高科,1.84,10.12,32.8402,13.552,0.0518,133.8485,0.5117,2001,2
000712,锦龙股份,1.83,9.06,23.3017,7.739,0.0508,85.3859,0.5606,2001,2
600721,百花村,1.82,8.92,31.8231,2.3085,0.0243,25.8555,0.2727,2001,2
600760,中航黑豹,1.82,9.48,23.0528,15.0066,0.0549,158.1675,0.5793,2001,2
600809,山西汾酒,1.82,6.96,57.2636,14.4138,0.0332,207.0381,0.4782,2001,2
000687,华讯方舟,1.8,6.45,11.4762,17.7789,0.0554,275.4736,0.8587,2001,2
600365,通葡股份,1.8,16.54,49.9586,9.605,0.0686,58.0565,0.4146,2001,2
000789,万年青,1.79,7.67,32.7257,12.7868,0.0375,166.5485,0.4891,2001,2
000595,*ST宝实,1.78,3.61,23.524,7.6097,0.0434,210.5053,1.2031,2001,2
600060,海信电器,1.77,2.32,9.746,43.1128,0.0873,1856.8083,3.7604,2001,2
600176,中国巨石,1.76,3.39,35.1212,8.5954,0.0386,253.0083,1.1366,2001,2
000697,炼石有色,1.76,4.95,14.0812,13.2112,0.0607,266.4297,1.2251,2001,2
000928,中钢国际,1.75,4.46,17.9461,17.8189,0.0629,398.8856,1.4099,2001,2
000670,盈方微,1.72,2.75,9.1431,20.1285,0.0739,730.5498,2.6837,2001,2
000993,闽东电力,1.72,21.11,54.9004,25.1264,0.0837,118.9974,0.3966,2001,2
000672,上峰水泥,1.71,7.31,19.0745,4.4143,0.0406,60.3319,0.5557,2001,2
600292,远达环保,1.69,13.94,5.6636,12.902000000000001,0.0771,92.5429,0.5533,2001,2
000925,众合科技,1.69,5.01,16.0725,6.3149,0.0701,126.0428,1.4004,2001,2
000520,长航凤凰,1.68,4.85,7.5893,21.631999999999998,0.0416,445.9124,0.8588,2001,2
600850,华东电脑,1.68,0.62,8.8553,3.6946,0.0216,594.7669,3.4775,2001,2
600712,南宁百货,1.66,1.51,14.9821,4.3382,0.0479,285.5395,3.1579,2001,2
600363,联创光电,1.66,2.79,24.4217,9.6022,0.0582,344.0886,2.0878,2001,2
600550,保变电气,1.65,4.64,19.1171,13.4727,0.0612,290.1348,1.3187,2001,2
000545,金浦钛业,1.65,3.49,29.3398,2.7411,0.0202,78.5062,0.5788,2001,2
600075,新疆天业,1.63,3.41,15.9466,17.555999999999997,0.0774,513.4347,2.2638,2001,2
600086,东方金钰,1.62,6.36,22.1889,7.8408,0.0222,123.171,0.3496,2001,2
600123,兰花科创,1.61,6.36,24.6749,13.2027,0.0355,207.3277,0.5584,2001,2
000882,华联股份,1.6,5.71,13.8341,6.2568,0.0251,109.556,0.4396,2001,2
000410,*ST沈机,1.6,4.23,28.3016,15.0562,0.0441,355.5436,1.0428,2001,2
600390,五矿资本,1.58,9.79,20.2234,10.8033,0.1012,110.2774,1.0335,2001,2
000065,北方国际,1.57,1.72,13.3351,5.4146,0.0533,313.3993,3.0869,2001,2
600136,当代明诚,1.56,12.65,63.1233,6.3785,0.061,50.422,0.4827,2001,2
000505,珠江控股,1.55,19.99,47.3614,6.9091,0.0182,34.5613,0.0915,2001,2
600663,陆家嘴,1.55,16.15,24.4319,67.9271,0.0363,420.5585,0.2251,2001,2
000906,浙商中拓,1.53,1.73,10.1427,5.4345,0.0434,313.3148,2.5065,2001,2
000800,一汽轿车,1.53,5.08,20.2763,72.324,0.0444,1423.1573,0.8744,2001,2
600568,中珠医疗,1.53,15.17,61.5691,6.5276,0.0895,43.0049,0.5902,2001,2
600257,大湖股份,1.53,11.7,46.4851,6.2764,0.0859,53.6218,0.7345,2001,2
600335,国机汽车,1.53,4.89,23.791999999999998,4.9635,0.0425,101.3216,0.8687,2001,2
600836,界龙实业,1.52,1.32,19.5257,3.0599,0.0273,231.0285,2.0684,2001,2
000622,恒立实业,1.51,3.27,38.8324,3.053,0.0215,93.12700000000001,0.657,2001,2
600869,智慧能源,1.51,4.73,31.0509,3.0432,0.0253,64.3196,0.5359,2001,2
000043,中航地产,1.48,1.97,23.9525,6.117999999999999,0.0439,310.5104,2.2286,2001,2
600723,首商股份,1.45,2.21,14.0914,18.637999999999998,0.0454,840.453,2.0512,2001,2
000899,赣能股份,1.44,10.42,21.3204,20.5737,0.0375,197.3947,0.3601,2001,2
600612,老凤祥,1.43,1.21,18.7336,6.4825,0.0257,534.1894,2.1216,2001,2
600618,氯碱化工,1.43,2.91,15.3434,41.1535,0.0353,1413.93,1.2142,2001,2
000698,沈阳化工,1.43,2.39,14.3254,20.8241,0.0492,868.2592,2.0555,2001,2
000408,藏格控股,1.42,4.19,22.6874,6.0943,0.0531,145.3016,1.2665,2001,2
000856,冀东装备,1.41,4.18,28.3358,7.5598,0.0431,180.7996,1.0331,2001,2
600088,中视传媒,1.41,9.58,38.6083,10.1804,0.0559,106.2602,0.5835,2001,2
000058,深赛格,1.4,2.68,14.4087,23.8742,0.0328,889.5295,1.225,2001,2
600122,宏图高科,1.4,1.77,10.8037,12.8258,0.0401,723.7323,2.2673,2001,2
000501,鄂武商A,1.39,1.33,15.7825,15.2316,0.03,1138.0888,2.2436,2001,2
600864,哈投股份,1.38,5.82,13.7941,5.4607,0.0399,93.6846,0.6858,2001,2
600159,大龙地产,1.38,10.49,39.2867,10.4205,0.0341,99.2902,0.3255,2001,2
000669,金鸿能源,1.38,5.59,34.2401,1.0029,0.0162,17.9109,0.2904,2001,2
600871,石化油服,1.37,3.09,11.5877,121.186,0.0302,3910.34,0.9775,2001,2
600149,*ST坊展,1.37,3.77,18.5892,6.7324,0.0396,178.2544,1.0497,2001,2
600099,林海股份,1.35,8.85,11.1428,6.2989,0.0344,71.1086,0.3894,2001,2
600148,长春一东,1.35,4.61,27.2455,3.4843,0.0246,75.5078,0.5335,2001,2
600801,华新水泥,1.35,3.11,29.5975,9.8596,0.03,316.2139,0.9628,2001,2
600293,三峡新材,1.35,9.52,24.5919,9.542,0.0452,100.1321,0.4745,2001,2
000779,三毛派神,1.33,13.46,27.0806,9.9109,0.0541,73.6193,0.4019,2001,2
600158,中体产业,1.33,12.13,61.9062,10.3287,0.0407,85.0967,0.3354,2001,2
000902,新洋丰,1.32,3.27,13.1933,6.6982,0.0311,204.7682,0.9524,2001,2
000686,东北证券,1.32,8.81,23.2093,6.7123,0.0455,76.1441,0.5166,2001,2
600468,百利电气,1.32,5.98,25.9152,4.5431,0.0413,75.8453,0.6895,2001,2
000038,深大通,1.32,13.78,6.6845,1.4185,0.0156,10.2871,0.1136,2001,2
600738,兰州民百,1.32,1.4,17.4688,4.8153,0.0205,342.1433,1.4596,2001,2
600162,香江控股,1.31,3.39,18.3086,7.6443,0.0434,225.2949,1.2808,2001,2
000886,海南高速,1.3,21.6,53.4783,34.2521,0.0346,158.5013,0.1602,2001,2
000683,远兴能源,1.29,4.16,32.0589,11.8297,0.0252,283.8995,0.6053,2001,2
600695,绿庭投资,1.29,1.44,11.525,12.5773,0.0185,867.6221,1.2828,2001,2
600077,宋都股份,1.27,2.81,37.7155,4.5912,0.0362,163.1764,1.2866,2001,2
600376,首开股份,1.27,7.23,24.4881,8.0751,0.0745,111.6762,1.0316,2001,2
000056,皇庭国际,1.25,2.87,27.3298,4.784,0.0216,166.6413,0.7543,2001,2
600247,ST成城,1.23,10.02,39.6584,4.1282,0.0375,41.1899,0.3744,2001,2
600808,马钢股份,1.23,2.75,16.1683,130.2129,0.0201,4721.6112,0.7314,2001,2
600683,京投发展,1.22,0.88,9.2581,2.8727,0.0144,325.0549,1.6313,2001,2
600732,ST新梅,1.2,1.79,11.3445,4.9234,0.0198,274.7754,1.1079999999999999,2001,2
600821,津劝业,1.2,0.79,8.7254,8.287,0.0283,1045.768,3.575,2001,2
000667,美好置业,1.19,8.94,8.6202,5.8359,0.0238,65.2137,0.2661,2001,2
600248,延长化建,1.18,4.97,19.9826,5.96,0.0462,119.7852,0.9298,2001,2
000156,华数传媒,1.18,7.94,18.7561,5.4435,0.0564,68.5561,0.7104,2001,2
000791,甘肃电投,1.17,10.27,23.1668,4.2829,0.0226,41.6758,0.2205,2001,2
000965,天保基建,1.17,4.58,15.4875,6.8507,0.0315,149.3117,0.688,2001,2
000972,*ST中基,1.16,2.4,18.1977,4.6672,0.0374,194.0559,1.5575,2001,2
000905,厦门港务,1.15,9.76,55.4054,11.3605,0.0385,116.3197,0.3943,2001,2
000713,丰乐种业,1.15,4.43,24.6814,7.194,0.0319,162.0847,0.7203,2001,2
000590,启迪古汉,1.13,3.08,41.6713,4.1942,0.0206,135.7745,0.6687,2001,2
600859,王府井,1.12,1.11,17.1292,17.4603,0.0444,1572.2484,4.0009,2001,2
000758,中色股份,1.11,16.83,24.5366,11.5364,0.0297,68.5099,0.1769,2001,2
600867,通化东宝,1.09,18.17,52.7874,14.9271,0.046,82.137,0.2531,2001,2
000732,泰禾集团,1.09,2.84,16.1376,5.1610000000000005,0.0338,181.6082,1.1895,2001,2
600242,中昌数据,1.08,23.95,41.5638,5.1363,0.0295,21.4415,0.1232,2001,2
600693,东百集团,1.07,1.22,9.22,4.133,0.0313,336.6215,2.5499,2001,2
600645,中源协和,1.07,4.14,18.5913,4.4723,0.0286,107.9764,0.6909,2001,2
600685,中船防务,1.06,0.83,8.5909,6.5348,0.0132,779.1771,1.5751,2001,2
000528,柳工,1.06,1.5,17.8707,7.5074,0.0229,499.2353,1.5242,2001,2
600603,广汇物流,1.04,9.28,20.8517,3.9896,0.0204,42.9751,0.2207,2001,2
000553,沙隆达A,1.04,2.12,14.0475,10.3965,0.035,490.3433,1.6512,2001,2
600688,上海石化,1.03,1.44,13.194,140.595,0.0195,9760.097,1.3555,2001,2
600338,西藏珠峰,1.02,1.93,13.9264,6.102,0.0385,315.1708,1.9905,2001,2
600038,中直股份,1.02,7.6,21.2379,6.5177,0.0434,85.6854,0.5712,2001,2
600369,西南证券,1.02,11.68,17.6006,5.7119,0.0331,48.881,0.2836,2001,2
600810,神马股份,1.01,5.73,11.6961,34.8519,0.0676,607.6096,1.1802,2001,2
000901,航天科技,1.0,5.23,36.0243,3.1478,0.0317,60.1699,0.6077,2001,2
000010,美丽生态,0.99,0.69,7.2916,1.5297,0.0104,220.1455,1.4974,2001,2
600262,北方股份,0.99,8.52,25.2651,5.6156,0.033,65.9102,0.3877,2001,2
600873,梅花生物,0.99,8.22,86.8539,2.5189,0.0232,30.6245,0.2829,2001,2
000524,岭南控股,0.98,5.54,89.6502,6.8870000000000005,0.0255,124.1303,0.4602,2001,2
000950,*ST建峰,0.97,1.56,13.2953,4.1417,0.0267,265.2901,1.7115,2001,2
000615,京汉股份,0.96,4.32,5.6696,5.4064,0.0349,125.1135,0.8076,2001,2
600613,神奇制药,0.96,12.51,29.5972,3.1402,0.0212,25.0905,0.1696,2001,2
600774,汉商集团,0.95,1.51,12.040999999999999,4.3337,0.0458,286.6216,3.034,2001,2
600815,*ST厦工,0.94,1.37,14.3537,7.3905,0.0246,538.5517,1.7975,2001,2
600679,上海凤凰,0.93,4.02,16.2887,8.0565,0.0173,200.385,0.4315,2001,2
000009,中国宝安,0.92,3.39,31.9858,11.7451,0.0122,345.86400000000003,0.3607,2001,2
000708,大冶特钢,0.91,2.0,10.694,14.1834,0.0315,708.3331,1.5761,2001,2
600056,中国医药,0.9,0.32,2.0252,4.6808,0.0359,1461.5808,11.2127,2001,2
000533,万家乐,0.9,1.78,36.2436,10.9603,0.019,612.4968,1.0639,2001,2
600671,天目药业,0.9,2.92,48.3953,2.0307,0.0166,69.4043,0.5699,2001,2
600072,中船科技,0.88,7.76,12.002,8.3624,0.0304,107.6964,0.3922,2001,2
600179,安通控股,0.85,1.38,13.779000000000002,6.8223,0.0206,493.7874,1.4963,2001,2
600758,红阳能源,0.85,1.2,10.095,2.965,0.0185,245.9479,1.5395,2001,2
600648,外高桥,0.83,13.99,25.3337,11.6802,0.0172,83.4751,0.1232,2001,2
600892,大晟文化,0.82,4.92,35.6213,0.5118,0.0101,10.384,0.2056,2001,2
000409,山东地矿,0.81,4.18,12.9287,2.0749,0.0121,49.5725,0.2892,2001,2
000534,万泽股份,0.81,9.87,18.9358,4.4639,0.0214,45.2005,0.217,2001,2
600192,长城电工,0.81,2.68,28.4273,8.2959,0.0258,309.5211,0.9657,2001,2
600112,*ST天成,0.8,4.52,34.143,3.785,0.022000000000000002,83.6231,0.4861,2001,2
600702,沱牌舍得,0.8,2.89,25.0078,12.7325,0.0377,440.1115,1.3048,2001,2
600604,市北高新,0.79,1.35,16.7675,5.3096,0.0093,391.1298,0.6904,2001,2
600665,天地源,0.77,2.44,5.3529,9.7692,0.0135,399.9402,0.5553,2001,2
000750,国海证券,0.76,6.7,46.9759,4.8273,0.0224,71.955,0.3345,2001,2
000797,中国武夷,0.76,2.64,21.8999,9.5303,0.0244,360.2731,0.925,2001,2
600678,四川金顶,0.75,2.6,41.7608,2.7645,0.0118,106.0643,0.4558,2001,2
000757,浩物股份,0.74,2.25,18.0568,3.5379,0.0232,157.1229,1.0308,2001,2
000795,英洛华,0.74,5.92,25.7901,5.6945,0.0205,96.15100000000001,0.3473,2001,2
000544,中原环保,0.72,0.9,30.1856,1.9326,0.0071,212.7348,0.7894,2001,2
000768,中航飞机,0.72,3.51,12.8634,13.7879,0.0352,391.8395,1.0008,2001,2
600844,*ST丹科,0.7,2.21,14.8719,4.3108,0.0141,194.9714,0.6401,2001,2
600150,中国船舶,0.69,1.03,12.2432,3.2192,0.0133,312.41900000000004,1.2936,2001,2
600617,国新能源,0.68,1.38,6.2264,1.9594,0.0117,141.5408,0.8465,2001,2
600769,祥龙电业,0.67,2.45,10.18,6.3091,0.018000000000000002,256.9259,0.7365,2001,2
600312,平高电气,0.67,3.59,27.6072,6.2822,0.0342,174.7561,0.9523,2001,2
600877,*ST嘉陵,0.66,0.7,13.7985,9.257,0.0195,1318.9465,2.7833,2001,2
000018,神州长城,0.66,2.81,9.2082,2.0442,0.012,72.6932,0.4297,2001,2
000046,泛海控股,0.66,6.09,38.1185,6.3421,0.0259,104.1183,0.4265,2001,2
000561,烽火电子,0.63,1.45,20.0395,5.2214,0.0131,357.7126,0.9009999999999999,2001,2
000635,英力特,0.63,3.63,14.6923,2.8133,0.0245,77.3015,0.6747,2001,2
000762,西藏矿业,0.62,2.84,22.9191,3.0513,0.0152,107.4278,0.5357,2001,2
000589,黔轮胎A,0.62,0.82,20.9653,5.486000000000001,0.0215,663.2922,2.608,2001,2
600501,航天晨光,0.62,1.61,25.2213,2.6489999999999996,0.0215,163.9524,1.3329,2001,2
000404,华意压缩,0.58,3.5,13.8528,3.8425,0.0147,109.6168,0.4202,2001,2
000718,苏宁环球,0.58,1.73,16.5642,7.6818,0.0192,443.7894,1.1101,2001,2
000571,新大洲A,0.54,0.68,22.9349,5.3912,0.0073,790.1851,1.0735,2001,2
600265,ST景谷,0.54,1.99,34.3066,1.5756,0.015,78.8515,0.7509,2001,2
000020,深华发A,0.53,3.87,-4.9208,1.6177,0.0057,41.7684,0.1475,2001,2
600876,洛阳玻璃,0.51,2.04,16.5162,7.966,0.0113,389.279,0.5561,2001,2
000951,中国重汽,0.5,0.86,26.5517,3.0532,0.012,354.9221,1.3974,2001,2
600751,天海投资,0.5,1.46,20.2832,5.7582,0.0116,391.7735,0.7952,2001,2
600684,珠江实业,0.5,3.65,7.5331,2.8988,0.0154,79.303,0.4239,2001,2
000023,深天地A,0.48,1.28,12.2033,1.305,0.0094,101.2191,0.7294,2001,2
000829,天音控股,0.48,2.77,40.0016,1.5719,0.0099,56.6948,0.3599,2001,2
000921,海信科龙,0.47,0.7,23.1669,19.750999999999998,0.0199,2791.1198,2.8136,2001,2
000716,黑芝麻,0.46,3.22,16.8525,1.5357,0.0111,47.592,0.34700000000000003,2001,2
000909,数源科技,0.46,2.0,17.0004,2.4643,0.0125,123.1841,0.6284,2001,2
000661,长春高新,0.44,1.28,74.2617,2.036,0.0155,158.6939,1.2083,2001,2
